,Salario,Empresa,Modalidad,PlataformasEmpleo,Fecha,PuestoTrabajo,Pais,idPais,Continente,herramientas
21165,76541.0,Dutch Healthcare Authority,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'sql']"
21166,81433.0,Conclusion,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,['sql']
21167,82571.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,[]
21168,101745.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,[]
21169,104958.0,KPN,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,['python']
21170,108587.0,CareerValue,presencial,glassdoor,2019-10-23,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'sql']"
21171,78095.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['python', 'sql', 'tableau']"
21172,78250.0,Achmea,presencial,glassdoor,2019-10-25,data scientist,Netherlands,NL,Western Europe,"['r', 'sas']"
21173,79768.0,IPG Mediabrands,presencial,glassdoor,2019-10-16,data scientist,Netherlands,NL,Western Europe,['matlab']
21174,80245.0,Celonis,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,[]
21175,87001.0,Xomnia,presencial,glassdoor,2019-10-31,data scientist,Netherlands,NL,Western Europe,[]
21176,3138.0,Radboud University Nijmegen Medical Centre,presencial,glassdoor,2019-10-22,data scientist,Netherlands,NL,Western Europe,['r']
21177,17956.0,Java Professionals,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['excel']
21178,37853.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21179,37893.0,Marel,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,"['python', 'sql']"
21180,110489.0,Noldus Information Technology,presencial,glassdoor,2019-10-29,data scientist,Netherlands,NL,Western Europe,[]
21181,110656.0,Cloud Solutions,presencial,glassdoor,2019-10-30,data scientist,Netherlands,NL,Western Europe,[]
21182,120042.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21183,120060.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21184,123279.0,CareerValue,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21185,123951.0,Bright Cubes,presencial,glassdoor,2019-10-16,data scientist,Netherlands,NL,Western Europe,['sql']
21186,124075.0,NUMA,presencial,glassdoor,2019-10-28,data scientist,Netherlands,NL,Western Europe,"['python', 'sql', 'd3.js']"
21187,108119.0,Global Enterprise Partners,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'sql', 'tableau']"
21188,117790.0,Xomnia,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,['excel']
21189,117832.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['sql']
21190,117833.0,Genmab,presencial,glassdoor,2019-10-23,data scientist,Netherlands,NL,Western Europe,[]
21191,117901.0,Marel,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,"['python', 'sql']"
21192,75592.0,Tripaneer,presencial,glassdoor,2019-10-22,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'sql']"
21193,76032.0,CareerValue,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,"['tensorflow', 'r', 'python']"
21194,76634.0,CareerValue,presencial,glassdoor,2019-10-27,data scientist,Netherlands,NL,Western Europe,['r']
21195,77247.0,Digital Source,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,[]
21196,100274.0,Akzo Nobel Worldwide,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['excel']
21197,102232.0,Harnham,presencial,glassdoor,2019-11-04,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21198,102284.0,Exact,presencial,glassdoor,2019-10-15,data scientist,Netherlands,NL,Western Europe,[]
21199,4444.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,"['python', 'sql']"
21200,4504.0,Picnic,presencial,glassdoor,2019-10-25,data scientist,Netherlands,NL,Western Europe,"['python', 'sql']"
21201,19600.0,Brownie's YachtDiver,presencial,glassdoor,2019-10-30,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'tableau']"
21202,36597.0,Rabobank,presencial,glassdoor,2019-11-08,data scientist,Netherlands,NL,Western Europe,[]
21203,36710.0,Sympower,presencial,glassdoor,2019-09-30,data scientist,Netherlands,NL,Western Europe,[]
21204,38284.0,Digital Source,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,[]
21205,38450.0,Babbage Company,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,['r']
21206,41637.0,VodafoneZiggo,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,['python']
21207,67633.0,albelli,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21208,70217.0,CareerValue,presencial,glassdoor,2019-11-04,data scientist,Netherlands,NL,Western Europe,['sas']
21209,87970.0,Java Professionals,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'tableau']"
21210,401.0,CareerValue,presencial,glassdoor,2019-10-24,data scientist,Netherlands,NL,Western Europe,"['tensorflow', 'r', 'python']"
21211,15361.0,CareerValue,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21212,15405.0,Sterrk,presencial,glassdoor,2019-10-28,data scientist,Netherlands,NL,Western Europe,['python']
21213,42265.0,adidas,presencial,glassdoor,2019-10-26,data scientist,Netherlands,NL,Western Europe,[]
21214,43090.0,Ortec Finance,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['r']
21215,43143.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['python']
21216,74401.0,Newpeople Team,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,[]
21217,74967.0,Grupo BSSA,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,['r']
21218,75119.0,CareerValue,presencial,glassdoor,2019-11-08,data scientist,Netherlands,NL,Western Europe,[]
21219,75123.0,Rijksoverheid,presencial,glassdoor,2019-10-16,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21220,99453.0,FOM,presencial,glassdoor,2019-10-14,data scientist,Netherlands,NL,Western Europe,[]
21221,145375.0,Exact,presencial,glassdoor,2019-10-21,data scientist,Netherlands,NL,Western Europe,['python']
21222,95001.0,NXP Semiconductors,presencial,glassdoor,2019-10-15,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21223,95657.0,Good (OR),presencial,glassdoor,2019-10-14,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21224,95747.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21225,114158.0,essent,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['sql']
21226,114331.0,CareerValue,presencial,glassdoor,2019-10-24,data scientist,Netherlands,NL,Western Europe,"['tensorflow', 'r', 'python']"
21227,139535.0,Babbage Company,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,['r']
21228,108993.0,Qcompany,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['sql']
21229,109334.0,Innovatiespotter,presencial,glassdoor,2019-10-31,data scientist,Netherlands,NL,Western Europe,[]
21230,111200.0,CareerValue,presencial,glassdoor,2019-10-26,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21231,111285.0,ABN AMRO,presencial,glassdoor,2019-11-02,data scientist,Netherlands,NL,Western Europe,['python']
21232,121111.0,WCC Group B.V.,presencial,glassdoor,2019-10-24,data scientist,Netherlands,NL,Western Europe,[]
21233,121317.0,Brownie's YachtDiver,presencial,glassdoor,2019-10-30,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'tableau']"
21234,132270.0,Akzo Nobel Worldwide,presencial,glassdoor,2019-10-30,data scientist,Netherlands,NL,Western Europe,['excel']
21235,134383.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['python', 'sql', 'tableau']"
21236,115424.0,Vye,presencial,glassdoor,2019-10-21,data scientist,Netherlands,NL,Western Europe,['sql']
21237,116125.0,Tripaneer,presencial,glassdoor,2019-10-22,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'sql']"
21238,119210.0,CareerValue,presencial,glassdoor,2019-11-08,data scientist,Netherlands,NL,Western Europe,[]
21239,125066.0,CareerValue,presencial,glassdoor,2019-10-15,data scientist,Netherlands,NL,Western Europe,"['scikit-learn', 'sql']"
21240,125122.0,Magno IT Recruitment,presencial,glassdoor,2019-10-14,data scientist,Netherlands,NL,Western Europe,['python']
21241,88427.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21242,3713.0,Dutch Institute for Fundamental Energy Research,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,['python']
21243,21412.0,Itility,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,[]
21244,21443.0,Mediq,presencial,glassdoor,2019-10-25,data scientist,Netherlands,NL,Western Europe,[]
21245,21791.0,CareerValue,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,[]
21246,21868.0,CareerValue,presencial,glassdoor,2019-10-23,data scientist,Netherlands,NL,Western Europe,['python']
21247,2423.0,Xomnia,presencial,glassdoor,2019-10-31,data scientist,Netherlands,NL,Western Europe,[]
21248,17172.0,A.S. Watson Group,presencial,glassdoor,2019-10-23,data scientist,Netherlands,NL,Western Europe,['python']
21249,20243.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['python']
21250,20673.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['python']
21251,20808.0,Brink Management / Advies,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,[]
21252,118723.0,Brunel,presencial,glassdoor,2019-10-20,data scientist,Netherlands,NL,Western Europe,[]
21253,118914.0,Vye,presencial,glassdoor,2019-10-21,data scientist,Netherlands,NL,Western Europe,[]
21254,120852.0,CareerValue,presencial,glassdoor,2019-10-23,data scientist,Netherlands,NL,Western Europe,['python']
21255,121954.0,PVH Corp.,presencial,glassdoor,2019-10-18,data scientist,Netherlands,NL,Western Europe,"['tensorflow', 'python', 'sql']"
21256,143772.0,PastBook,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['tableau', 'sql', 'excel']"
21257,145004.0,Inergy (Netherlands),presencial,glassdoor,2019-10-29,data scientist,Netherlands,NL,Western Europe,[]
21258,39042.0,Landing.jobs,presencial,glassdoor,2019-10-15,data scientist,Netherlands,NL,Western Europe,['python']
21259,51028.0,Vye,presencial,glassdoor,2019-10-21,data scientist,Netherlands,NL,Western Europe,['python']
21260,51099.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,[]
21261,57785.0,Online Dialogue,presencial,glassdoor,2019-10-24,data scientist,Netherlands,NL,Western Europe,['sas']
21262,58156.0,Digital Source,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,[]
21263,58894.0,CareerValue,presencial,glassdoor,2019-11-08,data scientist,Netherlands,NL,Western Europe,['python']
21264,106684.0,Rijksoverheid,presencial,glassdoor,2019-10-16,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21265,107361.0,BigData Republic,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,[]
21266,107479.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['scikit-learn', 'sql']"
21267,112725.0,Royal Vopak,presencial,glassdoor,2019-10-18,data scientist,Netherlands,NL,Western Europe,[]
21268,114647.0,Creditdevice,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,[]
21269,127043.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['sql', 'tableau']"
21270,119973.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21271,125478.0,Oaky,presencial,glassdoor,2019-11-08,data scientist,Netherlands,NL,Western Europe,[]
21272,125590.0,Celonis,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,[]
21273,125748.0,Software Improvement Group,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,[]
21274,131805.0,ABN AMRO,presencial,glassdoor,2019-11-02,data scientist,Netherlands,NL,Western Europe,"['r', 'python', 'sql']"
21275,133517.0,CimSolutions,presencial,glassdoor,2019-10-24,data scientist,Netherlands,NL,Western Europe,"['matlab', 'sql', 'sas']"
21276,133876.0,Conclusion,presencial,glassdoor,2019-10-17,data scientist,Netherlands,NL,Western Europe,['sql']
21277,59256.0,VGZ,presencial,glassdoor,2019-10-21,data scientist,Netherlands,NL,Western Europe,[]
21278,59581.0,CareerValue,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,"['r', 'sql']"
21279,59617.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,[]
21280,60008.0,Bright Cubes,presencial,glassdoor,2019-10-16,data scientist,Netherlands,NL,Western Europe,"['sql', 'd3.js']"
21281,60156.0,Brownie's YachtDiver,presencial,glassdoor,2019-10-25,data scientist,Netherlands,NL,Western Europe,"['r', 'tableau']"
21282,60355.0,Cognizant Technology Solutions,presencial,glassdoor,2019-10-21,data scientist,Netherlands,NL,Western Europe,[]
21283,137359.0,CareerValue,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,"['tensorflow', 'r', 'python']"
21284,1856.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['sas']
21285,6874.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,[]
21286,6975.0,ING,presencial,glassdoor,2019-10-18,data scientist,Netherlands,NL,Western Europe,[]
21287,17121.0,Digital Source,presencial,glassdoor,2019-08-07,data scientist,Netherlands,NL,Western Europe,"['r', 'sql']"
21288,22188.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['r']
21289,22469.0,NUMA,presencial,glassdoor,2019-10-28,data scientist,Netherlands,NL,Western Europe,"['python', 'sql', 'd3.js']"
21290,23278.0,ADchieve,presencial,glassdoor,2019-10-11,data scientist,Netherlands,NL,Western Europe,[]
21291,122474.0,CareerValue,presencial,glassdoor,2019-11-08,data scientist,Netherlands,NL,Western Europe,['python']
21292,126459.0,RubiX,presencial,glassdoor,2019-11-07,data scientist,Netherlands,NL,Western Europe,[]
21293,140636.0,AnalysePeople,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['r']
21294,99090.0,Ordina,presencial,glassdoor,2019-11-04,data scientist,Netherlands,NL,Western Europe,['sql']
21295,118551.0,CareerValue,presencial,glassdoor,2019-10-24,data scientist,Netherlands,NL,Western Europe,['matlab']
21296,121777.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['tensorflow', 'r', 'python', 'sql']"
21297,122852.0,adidas,presencial,glassdoor,2019-11-10,data scientist,Netherlands,NL,Western Europe,['sql']
21298,122951.0,Digital Source,presencial,glassdoor,2019-08-07,data scientist,Netherlands,NL,Western Europe,"['r', 'sql']"
21299,123130.0,Visser & Van Baars,presencial,glassdoor,2019-10-18,data scientist,Netherlands,NL,Western Europe,['r']
21300,143250.0,CareerValue,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['tableau']
21301,143336.0,Lely,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,[]
21302,144430.0,University of Twente,presencial,glassdoor,2019-10-28,data scientist,Netherlands,NL,Western Europe,[]
21303,110850.0,Itility,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,[]
21304,112496.0,CareerValue,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,['tableau']
21305,135569.0,ASR,presencial,glassdoor,2019-11-05,data scientist,Netherlands,NL,Western Europe,[]
21306,4905.0,Itility,presencial,glassdoor,2019-11-06,data scientist,Netherlands,NL,Western Europe,[]
21307,14746.0,Java Professionals,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,"['r', 'python']"
21308,14944.0,CarNext.com,presencial,glassdoor,2019-11-01,data scientist,Netherlands,NL,Western Europe,['python']
21309,19958.0,SystemsAccountants,presencial,glassdoor,2019-10-22,data scientist,Netherlands,NL,Western Europe,[]
